round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
1037,47,6,6,15,5,0,4,1,16.1,0.05
1038,142,15,15,38,13,0,4,1,170.3,0.05
1039,69,2,2,14,9,0,0,1,-0.1,0.05
1040,17,2,2,7,2,0,2,1,-29.7,0.05
1041,212,25,25,41,10,0,3,1,187.9,0.05
1042,18,2,2,9,2,0,2,1,-24.8,0.05
1043,60,5,5,23,6,0,4,1,32.1,0.05
1044,160,12,12,53,16,0,6,1,165.0,0.05
1045,46,6,6,23,4,0,4,1,24.1,0.05
1046,23,1,1,6,2,0,2,1,-35.3,0.05
1047,7,0,0,3,1,0,0,1,-41.6,0.05
1048,57,5,5,14,6,0,2,1,22.1,0.05
1049,95,8,8,40,12,0,2,1,120.8,0.05
1050,400,40,40,98,46,0,22,0,561.6,0.05
1051,41,2,2,14,6,0,5,1,-8.8,0.05
1052,89,14,14,29,9,0,10,1,95.3,0.05
1053,57,7,7,25,7,0,5,1,42.0,0.05
1054,13,0,0,2,2,0,4,1,-51.4,0.05
1055,18,1,1,7,2,0,4,1,-37.5,0.05
1056,400,42,42,100,27,0,14,0,525.0,0.05
1057,38,3,3,15,4,0,3,1,0.0,0.05
1058,104,12,12,35,12,0,5,1,117.4,0.05
1059,54,3,3,21,6,0,3,1,22.4,0.05
1060,154,25,25,58,16,0,4,1,274.5,0.05
1061,14,0,0,2,2,0,3,1,-52.5,0.05
1062,180,23,23,68,21,0,10,1,278.3,0.05
1063,173,21,21,77,21,0,7,1,273.2,0.05
1064,400,41,41,98,39,0,17,0,542.4,0.05
1065,65,7,7,21,7,0,2,1,50.2,0.05
1066,18,2,2,4,2,0,2,1,-32.5,0.05
1067,41,6,6,18,4,0,7,1,10.2,0.05
1068,68,6,6,29,6,0,4,1,55.1,0.05
1069,18,2,2,5,2,0,2,1,-32.2,0.05
1070,62,7,7,21,5,0,3,1,44.8,0.05
1071,250,30,30,95,22,0,12,1,368.6,0.05
1072,24,3,3,9,2,0,2,1,-14.3,0.05
1073,48,6,6,21,5,0,0,1,36.2,0.05
1074,400,28,28,75,37,0,7,0,419.0,0.05
1075,76,6,6,30,10,0,4,1,62.7,0.05
1076,190,16,16,46,19,0,8,1,178.8,0.05
1077,87,7,7,30,10,0,2,1,64.0,0.05
1078,273,40,40,99,32,0,14,1,458.8,0.05
1079,93,12,12,27,10,0,5,1,87.1,0.05
1080,258,33,33,77,21,0,9,1,357.0,0.05
1081,24,2,2,7,3,0,9,1,-42.0,0.05
1082,400,34,35,86,37,0,20,0,452.8,0.05
1083,29,2,2,11,4,0,3,1,-18.4,0.05
1084,25,2,2,10,3,0,3,1,-21.8,0.05
1085,7,0,0,3,1,0,0,1,-41.6,0.05
1086,400,21,21,48,41,0,41,0,173.6,0.05
1087,63,7,7,26,8,0,0,1,74.5,0.05
1088,20,0,0,6,3,0,6,1,-50.2,0.05
1089,79,13,13,32,9,0,5,1,107.7,0.05
1090,30,2,2,11,4,0,1,1,-11.8,0.05
1091,22,1,1,8,3,0,2,1,-26.2,0.05
1092,58,3,3,22,7,0,0,1,22.0,0.05
1093,110,5,5,19,12,0,2,1,57.0,0.05
1094,6,0,0,2,1,0,1,1,-43.5,0.05
1095,46,5,5,20,6,0,5,1,11.5,0.05
1096,400,35,35,78,41,0,10,0,493.5,0.05
1097,122,13,13,55,16,0,7,1,149.5,0.05
1098,15,1,1,3,2,0,0,1,-33.0,0.05
1099,150,5,5,22,18,0,6,1,62.4,0.05
1100,400,47,47,114,37,0,6,0,624.2,0.05
1101,274,30,30,81,26,0,10,1,394.8,0.05
1102,48,2,2,10,6,0,8,1,-14.4,0.05
1103,82,6,6,30,10,0,5,1,53.2,0.05
1104,73,3,3,11,9,0,2,1,23.4,0.05
1105,18,2,2,9,2,0,2,1,-26.8,0.05
1106,274,32,32,69,32,0,14,1,360.6,0.05
1107,117,10,10,36,13,0,6,1,107.0,0.05
1108,67,6,6,23,8,0,10,1,21.9,0.05
1109,243,36,36,84,18,0,9,1,369.4,0.05
1110,230,25,25,68,23,0,7,1,319.3,0.05
1111,39,3,3,14,5,0,3,1,2.6,0.05
1112,13,0,0,4,2,0,6,1,-53.6,0.05
1113,13,0,0,4,2,0,2,1,-46.4,0.05
1114,82,13,13,33,8,0,6,1,116.0,0.05
1115,146,17,17,55,14,0,6,1,190.5,0.05
1116,16,1,1,4,2,0,4,1,-37.6,0.05
1117,74,3,3,33,10,0,7,1,35.1,0.05
1118,14,0,0,5,2,0,2,1,-47.0,0.05
1119,265,33,33,84,19,0,8,1,348.2,0.05
1120,245,12,12,35,23,0,6,1,106.3,0.05
1121,23,1,1,8,3,0,3,1,-26.2,0.05
1122,400,42,42,105,43,0,11,0,616.4,0.05
1123,48,2,2,12,4,0,2,1,-5.3,0.05
1124,400,44,44,107,44,0,16,0,583.1,0.05
1125,400,47,47,111,43,0,6,0,671.1,0.05
1126,109,15,15,38,12,0,3,1,152.3,0.05
1127,31,3,3,12,4,0,5,1,-9.3,0.05
1128,43,7,7,16,5,0,3,1,25.3,0.05
1129,400,26,26,62,49,0,4,0,405.6,0.05
1130,222,14,14,67,27,0,7,1,234.8,0.05
1131,35,2,2,12,4,0,2,1,-15.3,0.05
1132,20,1,1,11,3,0,1,1,-21.7,0.05
1133,87,6,6,23,9,0,2,1,63.2,0.05
1134,12,1,1,6,2,0,2,1,-38.0,0.05
1135,85,8,8,22,11,0,2,1,61.4,0.05
1136,358,8,8,31,46,0,12,1,119.0,0.05
1137,400,26,26,94,52,0,18,0,483.4,0.05
1138,123,15,15,50,15,0,4,1,165.8,0.05
1139,26,3,3,12,3,0,4,1,-16.6,0.05
1140,32,4,4,15,4,0,5,1,0.5,0.05
1141,13,0,0,5,2,0,0,1,-35.7,0.05
1142,37,2,2,11,5,0,2,1,-9.0,0.05
1143,20,2,2,10,3,0,0,1,-17.5,0.05
1144,233,22,22,80,30,0,7,1,332.2,0.05
1145,70,5,5,23,9,0,1,1,79.8,0.05
1146,13,1,1,4,2,0,1,1,-35.1,0.05
1147,7,0,0,3,1,0,2,1,-45.1,0.05
1148,44,5,5,13,6,0,3,1,13.8,0.05
1149,168,9,9,35,21,0,4,1,116.1,0.05
1150,400,14,14,45,50,0,15,0,205.3,0.05
1151,15,1,1,5,2,0,2,1,-35.5,0.05
1152,200,20,20,71,20,0,2,1,278.8,0.05
1153,400,39,39,104,42,0,15,0,577.7,0.05
1154,91,5,5,29,12,0,7,1,75.7,0.05
1155,100,15,15,38,11,0,14,1,110.8,0.05
1156,400,40,40,98,45,0,12,0,571.7,0.05
1157,21,0,0,4,3,0,4,1,-49.7,0.05
1158,73,5,5,22,10,0,4,1,23.6,0.05
1159,5,0,0,2,1,0,0,1,-56.5,0.05
1160,273,29,29,91,35,0,16,1,370.9,0.05
1161,355,31,31,93,39,0,7,1,414.4,0.05
1162,400,43,43,101,40,0,7,0,641.1,0.05
1163,94,10,10,29,11,0,0,1,110.5,0.05
1164,97,3,3,17,13,0,8,1,-8.0,0.05
1165,38,4,4,13,4,0,4,1,4.1,0.05
1166,400,26,26,72,42,0,8,0,340.7,0.05
1167,16,1,1,3,2,0,2,1,-39.0,0.05
1168,91,14,14,33,9,0,2,1,136.1,0.05
1169,400,28,28,64,27,0,10,0,314.8,0.05
1170,67,7,7,25,7,0,0,1,64.4,0.05
1171,39,2,2,13,5,0,1,1,-9.7,0.05
1172,15,2,2,5,2,0,1,1,-27.5,0.05
1173,72,10,10,30,9,0,4,1,84.3,0.05
1174,47,4,4,18,5,0,5,1,11.3,0.05
1175,400,31,31,81,43,0,17,0,440.7,0.05
1176,122,8,8,41,13,0,4,1,119.7,0.05
1177,87,8,8,21,7,0,1,1,53.7,0.05
1178,16,1,1,5,2,0,2,1,-37.6,0.05
1179,93,9,9,27,10,0,2,1,86.8,0.05
1180,197,22,22,68,22,0,16,1,239.3,0.05
1181,181,23,23,75,20,0,14,1,258.4,0.05
1182,19,2,2,8,2,0,3,1,-32.2,0.05
1183,59,6,6,16,6,0,6,1,23.7,0.05
1184,26,1,1,15,3,0,3,1,-18.3,0.05
1185,400,40,40,103,35,0,7,0,609.6,0.05
1186,400,34,34,77,44,0,7,0,491.9,0.05
1187,23,2,2,9,3,0,1,1,-20.8,0.05
1188,29,3,3,9,3,0,2,1,-11.9,0.05
1189,51,6,6,23,5,0,3,1,33.5,0.05
1190,45,3,3,14,4,0,2,1,2.9,0.05
1191,7,0,0,3,1,0,1,1,-44.1,0.05
1192,26,3,3,11,3,0,2,1,-12.7,0.05
1193,118,15,15,53,11,0,6,1,146.2,0.05
1194,23,1,1,10,3,0,1,1,-21.8,0.05
1195,70,9,9,20,8,0,1,1,74.7,0.05
1196,106,7,7,27,12,0,4,1,72.8,0.05
1197,250,28,28,83,27,0,5,1,393.9,0.05
1198,400,46,46,112,43,0,9,0,663.9,0.05
1199,124,13,13,37,14,0,10,1,131.4,0.05
1200,27,2,2,12,4,0,4,1,-16.4,0.05
1201,180,24,24,74,18,0,6,1,286.3,0.05
1202,88,12,12,22,9,0,2,1,100.6,0.05
1203,43,4,4,13,5,0,4,1,1.8,0.05
1204,27,1,1,8,4,0,0,1,-24.6,0.05
1205,400,27,27,82,45,0,16,0,396.1,0.05
1206,73,8,8,34,9,0,5,1,89.2,0.05
1207,89,10,10,30,10,0,1,1,94.3,0.05
1208,400,30,30,86,45,0,15,0,440.0,0.05
1209,400,33,33,82,48,0,13,0,435.3,0.05
1210,60,2,2,18,7,0,2,1,22.6,0.05
1211,255,26,26,74,31,0,9,1,354.3,0.05
1212,189,23,23,67,21,0,10,1,249.6,0.05
1213,297,34,34,83,35,0,15,1,388.6,0.05
1214,131,13,14,30,16,0,5,1,141.8,0.05
1215,38,2,2,10,5,0,3,1,-11.2,0.05
1216,109,13,13,31,14,0,4,1,115.3,0.05
1217,20,1,1,9,3,0,1,1,-26.5,0.05
1218,13,0,0,5,2,0,3,1,-47.5,0.05
1219,177,14,14,49,21,0,3,1,199.3,0.05
1220,16,1,1,6,2,0,0,1,-22.9,0.05
1221,59,4,4,19,7,0,3,1,29.2,0.05
1222,75,9,9,29,8,0,4,1,84.1,0.05
1223,29,2,2,10,4,0,2,1,-18.3,0.05
1224,191,21,21,48,24,0,10,1,245.5,0.05
1225,257,24,24,81,31,0,7,1,326.5,0.05
1226,31,0,0,6,4,0,2,1,-29.7,0.05
1227,13,0,0,4,2,0,2,1,-47.0,0.05
1228,48,4,4,13,6,0,0,1,15.2,0.05
1229,5,0,0,3,1,0,1,1,-56.5,0.05
1230,87,10,10,26,10,0,3,1,81.9,0.05
1231,142,13,13,34,18,0,4,1,168.7,0.05
1232,139,12,12,54,18,0,12,1,159.8,0.05
1233,59,7,7,16,6,0,2,1,38.6,0.05
1234,222,5,5,22,27,0,8,1,15.8,0.05
1235,270,34,34,97,23,0,5,1,434.5,0.05
1236,313,34,34,98,33,0,13,1,477.2,0.05
1237,287,37,37,88,28,0,6,1,482.9,0.05
1238,80,6,6,34,10,0,9,1,81.6,0.05
1239,13,0,0,5,2,0,3,1,-46.1,0.05
1240,25,3,3,7,3,0,1,1,-14.0,0.05
1241,96,13,13,41,11,0,8,1,123.3,0.05
1242,162,15,15,34,16,0,4,1,176.4,0.05
1243,161,16,16,42,15,0,4,1,201.5,0.05
1244,32,2,2,10,4,0,3,1,-16.4,0.05
1245,271,43,43,98,29,0,10,1,506.2,0.05
1246,27,4,4,8,3,0,2,1,-4.1,0.05
1247,59,6,6,27,7,0,5,1,45.1,0.05
1248,121,9,9,29,14,0,5,1,76.8,0.05
1249,50,5,5,13,6,0,2,1,18.3,0.05
1250,27,1,1,5,3,0,0,1,-34.9,0.05
1251,41,5,5,20,5,0,1,1,29.1,0.05
1252,400,19,19,45,47,0,12,0,273.3,0.05
1253,33,3,3,9,4,0,2,1,-6.1,0.05
1254,309,22,22,56,32,0,16,1,225.4,0.05
1255,64,4,4,26,7,0,3,1,31.0,0.05
1256,50,5,5,16,6,0,3,1,23.7,0.05
1257,32,3,3,14,4,0,2,1,-2.8,0.05
1258,5,0,0,3,1,0,2,1,-51.0,0.05
1259,52,6,6,17,6,0,6,1,15.8,0.05
1260,310,12,12,49,28,0,10,1,146.0,0.05
1261,21,1,1,3,3,0,1,1,-34.8,0.05
1262,391,23,23,56,43,0,12,1,269.0,0.05
1263,103,10,10,31,12,0,7,1,100.5,0.05
1264,231,24,24,64,26,0,11,1,305.5,0.05
1265,15,1,1,3,2,0,2,1,-45.1,0.05
1266,400,11,11,28,37,0,10,0,279.6,0.05
1267,147,13,13,43,18,0,8,1,130.8,0.05
1268,25,2,2,6,3,0,2,1,-29.0,0.05
1269,78,9,9,29,9,0,0,1,104.2,0.05
1270,66,5,5,14,8,0,3,1,28.7,0.05
1271,400,21,21,61,45,0,13,0,310.6,0.05
1272,66,4,4,18,7,0,3,1,30.6,0.05
1273,18,2,2,5,2,0,3,1,-34.7,0.05
1274,322,4,4,22,41,0,16,1,43.7,0.05
1275,99,10,10,32,12,0,6,1,97.9,0.05
1276,299,29,29,75,38,0,13,1,373.7,0.05
1277,136,23,23,66,15,0,11,1,221.4,0.05
1278,41,2,2,17,5,0,2,1,7.3,0.05
1279,48,7,7,19,6,0,4,1,30.9,0.05
1280,94,13,13,40,11,0,7,1,140.6,0.05
1281,41,1,1,14,5,0,5,1,-10.7,0.05
1282,5,0,0,2,1,0,1,1,-48.0,0.05
1283,164,22,22,48,19,0,15,1,215.8,0.05
1284,106,12,12,33,13,0,6,1,115.6,0.05
1285,400,37,38,99,49,0,16,0,561.7,0.05
1286,216,19,19,75,27,0,9,1,287.1,0.05
1287,72,5,5,19,8,0,5,1,25.6,0.05
1288,53,5,5,19,6,0,9,1,12.0,0.05
1289,212,22,22,75,26,0,5,1,312.3,0.05
1290,121,9,9,35,13,0,6,1,82.2,0.05
1291,157,17,17,54,17,0,4,1,198.1,0.05
1292,400,5,5,23,46,0,8,0,111.0,0.05
1293,17,2,2,5,2,0,1,1,-29.2,0.05
1294,64,9,9,22,6,0,5,1,50.8,0.05
1295,75,5,5,24,8,0,3,1,30.0,0.05
1296,129,10,10,29,16,0,7,1,104.2,0.05
1297,302,30,30,84,35,0,16,1,365.0,0.05
1298,55,6,6,18,8,0,4,1,40.1,0.05
1299,13,0,0,4,2,0,6,1,-53.6,0.05
1300,15,0,0,5,2,0,0,1,-30.5,0.05
1301,400,17,17,41,35,0,11,0,219.6,0.05
1302,400,33,33,76,45,0,20,0,484.4,0.05
1303,103,14,14,35,12,0,2,1,142.9,0.05
1304,5,0,0,2,1,0,2,1,-53.0,0.05
1305,120,18,18,55,13,0,5,1,191.3,0.05
1306,28,1,1,12,4,0,2,1,-16.5,0.05
1307,94,0,0,10,8,0,3,1,-27.0,0.05
1308,396,35,35,94,36,0,8,1,405.0,0.05
1309,165,5,5,30,20,0,10,1,91.9,0.05
1310,345,28,28,75,39,0,16,1,353.3,0.05
1311,13,0,0,3,2,0,1,1,-41.1,0.05
1312,67,7,7,20,9,0,3,1,45.5,0.05
1313,304,29,29,80,39,0,20,1,381.0,0.05
1314,34,4,4,10,5,0,4,1,3.2,0.05
1315,69,3,3,26,10,0,3,1,46.9,0.05
1316,86,10,10,28,11,0,9,1,77.5,0.05
1317,90,8,8,41,10,0,3,1,115.0,0.05
1318,48,5,5,16,6,0,6,1,16.9,0.05
1319,240,28,28,91,26,0,7,1,374.3,0.05
1320,225,15,15,50,26,0,10,1,207.5,0.05
1321,72,3,3,25,10,0,7,1,11.8,0.05
1322,207,27,27,76,22,0,4,1,348.4,0.05
1323,82,6,6,21,9,0,5,1,49.4,0.05
1324,85,11,11,33,10,0,7,1,81.7,0.05
1325,77,7,7,20,9,0,2,1,40.9,0.05
1326,257,29,29,83,25,0,14,1,339.3,0.05
1327,35,4,4,15,5,0,4,1,0.2,0.05
1328,134,18,18,49,11,0,3,1,191.4,0.05
1329,397,42,42,106,34,0,5,1,526.7,0.05
1330,42,2,2,12,6,0,1,1,-2.5,0.05
1331,36,4,4,11,5,0,0,1,13.3,0.05
1332,7,0,0,3,1,0,2,1,-45.6,0.05
1333,183,15,15,50,24,0,4,1,182.1,0.05
1334,68,3,3,22,8,0,3,1,25.3,0.05
1335,142,15,15,44,15,0,6,1,152.1,0.05
1336,136,13,13,38,16,0,4,1,138.7,0.05
1337,110,10,10,40,13,0,1,1,135.3,0.05
1338,61,2,2,15,8,0,1,1,27.7,0.05
1339,189,24,24,67,22,0,7,1,295.3,0.05
1340,51,4,4,19,7,0,2,1,26.4,0.05
1341,6,0,0,3,1,0,1,1,-47.5,0.05
1342,20,1,1,8,3,0,1,1,-24.3,0.05
1343,198,26,26,64,20,0,4,1,286.4,0.05
1344,400,30,30,77,45,0,12,0,497.3,0.05
1345,185,28,28,86,19,0,6,1,322.2,0.05
1346,15,2,2,6,2,0,3,1,-29.8,0.05
1347,164,10,10,39,20,0,10,1,147.4,0.05
1348,202,32,32,76,23,0,5,1,338.5,0.05
1349,27,2,2,10,3,0,2,1,-12.2,0.05
1350,41,5,5,16,6,0,5,1,15.5,0.05
1351,400,37,37,98,49,0,21,0,531.0,0.05
1352,316,32,32,89,33,0,10,1,439.4,0.05
1353,121,13,13,41,15,0,12,1,125.3,0.05
1354,176,20,20,62,19,0,16,1,218.5,0.05
1355,70,7,7,26,9,0,8,1,58.4,0.05
1356,94,9,9,36,13,0,13,1,89.7,0.05
1357,15,1,1,7,2,0,1,1,-28.6,0.05
1358,21,0,0,7,3,0,6,1,-49.4,0.05
1359,43,3,3,15,6,0,3,1,5.8,0.05
1360,301,38,38,89,27,0,10,1,427.3,0.05
1361,32,3,3,14,4,0,1,1,2.1,0.05
1362,89,14,14,29,9,0,3,1,112.8,0.05
1363,400,24,24,71,38,0,11,0,339.2,0.05
1364,123,13,13,46,12,0,6,1,147.8,0.05
1365,157,10,10,34,14,0,6,1,104.2,0.05
1366,13,0,0,4,2,0,5,1,-50.6,0.05
1367,93,12,12,37,9,0,9,1,91.2,0.05
1368,111,18,18,39,9,0,8,1,147.8,0.05
1369,18,1,1,8,2,0,6,1,-41.5,0.05
1370,116,14,14,49,10,0,12,1,126.2,0.05
1371,65,7,7,17,6,0,0,1,43.9,0.05
1372,117,17,17,50,12,0,7,1,180.9,0.05
1373,61,7,7,28,7,0,6,1,56.8,0.05
1374,104,7,7,28,8,0,2,1,71.0,0.05
1375,21,0,0,7,3,0,1,1,-31.1,0.05
1376,23,1,1,8,3,0,1,1,-23.7,0.05
1377,264,24,24,64,21,0,12,1,289.7,0.05
1378,15,2,2,6,2,0,4,1,-33.3,0.05
1379,40,5,5,21,5,0,5,1,18.3,0.05
1380,7,0,0,3,1,0,2,1,-45.1,0.05
1381,50,1,1,7,6,0,1,1,-13.4,0.05
1382,35,1,1,3,4,0,2,1,-36.2,0.05
1383,109,13,13,35,10,0,4,1,121.2,0.05
1384,140,17,17,40,11,0,2,1,152.8,0.05
1385,71,3,3,10,7,0,0,1,10.2,0.05
1386,57,8,8,20,6,0,4,1,46.2,0.05
1387,19,0,0,9,3,0,3,1,-31.6,0.05
1388,77,3,3,14,10,0,5,1,15.7,0.05
1389,92,13,13,42,12,0,6,1,120.8,0.05
1390,37,2,2,16,5,0,4,1,-11.3,0.05
1391,170,25,25,63,16,0,9,1,259.2,0.05
1392,340,14,14,46,39,0,8,1,169.4,0.05
1393,400,35,35,89,42,0,13,0,539.4,0.05
1394,43,7,7,21,5,0,8,1,21.2,0.05
1395,176,25,25,66,18,0,7,1,251.7,0.05
1396,26,3,3,10,3,0,0,1,-9.2,0.05
1397,94,8,8,35,11,0,6,1,73.7,0.05
1398,134,8,8,24,15,0,3,1,98.2,0.05
1399,400,14,14,39,49,0,15,0,222.5,0.05
1400,311,15,15,44,37,0,7,1,204.8,0.05
1401,400,42,42,108,44,0,14,0,606.0,0.05
1402,53,1,1,13,7,0,7,1,-15.3,0.05
1403,6,0,0,3,1,0,0,1,-40.1,0.05
1404,28,3,3,14,4,0,4,1,-10.2,0.05
1405,61,3,3,17,8,0,3,1,29.3,0.05
1406,139,10,10,29,18,0,11,1,106.8,0.05
1407,122,12,12,47,15,0,9,1,129.6,0.05
1408,377,31,31,81,43,0,16,1,412.2,0.05
1409,400,20,20,81,50,0,15,0,445.8,0.05
1410,164,9,9,26,20,0,11,1,63.7,0.05
1411,400,38,38,84,37,0,4,0,525.3,0.05
1412,62,6,6,24,7,0,8,1,25.1,0.05
1413,60,7,7,30,8,0,4,1,62.2,0.05
1414,337,29,29,72,32,0,11,1,345.1,0.05
1415,57,5,5,15,8,0,1,1,40.6,0.05
1416,9,0,0,2,1,0,3,1,-58.0,0.05
1417,20,1,1,9,3,0,2,1,-27.1,0.05
1418,247,33,33,80,28,0,21,1,367.0,0.05
1419,325,37,37,101,35,0,14,1,429.5,0.05
1420,100,6,6,17,12,0,3,1,46.5,0.05
1421,47,4,4,16,5,0,3,1,15.2,0.05
1422,400,41,41,97,42,0,15,0,544.2,0.05
1423,143,18,18,59,17,0,17,1,192.3,0.05
1424,24,1,1,7,3,0,4,1,-33.7,0.05
1425,328,20,20,61,41,0,11,1,308.2,0.05
1426,240,27,27,70,29,0,9,1,303.5,0.05
1427,40,2,2,14,5,0,3,1,-9.6,0.05
1428,14,0,0,4,2,0,4,1,-42.8,0.05
1429,90,6,6,29,10,0,3,1,84.3,0.05
1430,400,27,27,84,46,0,12,0,441.2,0.05
1431,40,5,5,12,4,0,9,1,-6.6,0.05
1432,29,2,2,11,3,0,4,1,-21.5,0.05
1433,30,3,3,8,3,0,2,1,-6.9,0.05
1434,47,4,4,13,6,0,8,1,-7.9,0.05
1435,101,13,13,52,12,0,6,1,140.5,0.05
1436,13,0,0,3,2,0,1,1,-44.3,0.05
1437,15,0,0,6,2,0,2,1,-40.1,0.05
1438,400,29,29,62,44,0,9,0,348.4,0.05
1439,70,7,7,25,10,0,4,1,77.2,0.05
1440,20,0,0,4,2,0,4,1,-55.1,0.05
1441,49,5,5,21,6,0,4,1,24.4,0.05
1442,13,0,0,3,2,0,4,1,-52.0,0.05
1443,25,3,3,7,3,0,2,1,-17.7,0.05
1444,77,10,10,29,9,0,6,1,69.1,0.05
1445,212,28,28,74,20,0,7,1,319.1,0.05
1446,198,26,26,86,22,0,5,1,329.7,0.05
1447,79,6,6,27,8,0,2,1,55.3,0.05
1448,108,17,17,39,11,0,5,1,148.8,0.05
1449,119,15,15,47,14,0,7,1,149.8,0.05
1450,23,3,3,10,3,0,2,1,-14.8,0.05
1451,7,0,0,2,1,0,2,1,-46.6,0.05
1452,159,12,12,38,20,0,8,1,135.6,0.05
1453,49,4,4,14,6,0,2,1,2.7,0.05
1454,65,5,5,26,9,0,7,1,34.4,0.05
1455,29,4,4,12,4,0,7,1,-8.2,0.05
1456,126,9,9,33,14,0,3,1,122.0,0.05
1457,41,5,5,20,6,0,6,1,26.6,0.05
1458,25,5,5,7,3,0,1,1,-3.3,0.05
1459,119,14,14,46,12,0,4,1,168.5,0.05
1460,385,39,39,93,34,0,9,1,458.0,0.05
1461,400,32,32,90,46,0,10,0,492.0,0.05
1462,15,1,1,6,2,0,2,1,-36.0,0.05
1463,15,2,2,5,2,0,1,1,-28.1,0.05
1464,14,1,1,2,2,0,0,1,-36.3,0.05
1465,69,4,4,24,9,0,2,1,58.2,0.05
1466,268,6,6,24,32,0,10,1,137.4,0.05
1467,296,15,15,46,34,0,6,1,239.1,0.05
1468,48,5,5,26,6,0,3,1,38.7,0.05
1469,96,7,7,36,13,0,5,1,79.7,0.05
1470,28,2,2,13,4,0,2,1,-11.6,0.05
1471,64,6,6,24,7,0,1,1,64.9,0.05
1472,23,1,1,4,3,0,1,1,-31.2,0.05
1473,55,5,5,15,8,0,2,1,25.8,0.05
1474,173,4,4,23,20,0,10,1,64.7,0.05
1475,20,0,0,9,3,0,4,1,-37.7,0.05
1476,34,2,2,7,4,0,0,1,-15.1,0.05
1477,78,4,4,34,10,0,10,1,29.8,0.05
1478,400,30,30,85,42,0,11,0,429.1,0.05
1479,59,5,5,24,8,0,2,1,57.3,0.05
1480,87,11,11,22,12,0,3,1,96.1,0.05
1481,27,2,2,7,4,0,4,1,-30.5,0.05
1482,221,24,24,63,26,0,12,1,266.4,0.05
1483,400,17,17,48,52,0,12,0,299.5,0.05
1484,400,20,20,65,51,0,20,0,336.5,0.05
1485,14,0,0,2,2,0,4,1,-49.8,0.05
1486,39,2,2,10,5,0,10,1,-33.1,0.05
1487,58,4,4,24,8,0,5,1,27.4,0.05
1488,207,17,17,61,23,0,11,1,227.8,0.05
1489,13,0,0,4,2,0,3,1,-47.0,0.05
1490,268,35,35,89,32,0,14,1,428.5,0.05
1491,13,0,0,4,2,0,1,1,-40.6,0.05
1492,27,3,3,10,4,0,0,1,-1.5,0.05
1493,189,25,25,66,19,0,5,1,305.4,0.05
1494,133,14,14,38,13,0,4,1,160.0,0.05
1495,89,11,11,32,11,0,10,1,83.8,0.05
1496,124,13,13,42,13,0,3,1,157.6,0.05
1497,104,15,15,37,10,0,6,1,129.0,0.05
1498,400,31,32,93,40,0,12,0,492.2,0.05
1499,224,30,30,78,24,0,6,1,383.9,0.05
1500,25,4,4,7,3,0,1,1,-2.9,0.05
